year,month,day,hour,air_temp[C]_scale_10,dew_point_temp[C]_scale_10,wind_direction[degrees],wind_speed_rate[meters.per.second]_scale_10,coverage_code,precipitation[millimeters]_1Hour,precipitation[millimeters]_6Hour
2017,4,18,1,170,110,310,31,4,-9999,-9999
2017,4,18,2,160,110,0,0,-9999,-9999,-9999
2017,4,18,3,150,120,0,0,0,-9999,-9999
2017,4,18,4,130,120,0,0,0,-9999,-9999
2017,4,18,5,120,120,0,0,0,-9999,-9999
2017,4,18,7,120,120,0,0,0,-9999,-9999
2017,4,18,8,120,120,0,0,-9999,-9999,-9999
2017,4,18,9,120,100,80,15,4,-9999,-9999
2017,4,18,10,120,110,0,0,4,-9999,-9999
2017,4,18,11,110,110,0,0,0,8,-9999
2017,4,18,12,110,110,100,26,4,10,-9999
2017,4,18,13,110,100,0,0,4,3,-9999
2017,4,18,14,110,100,0,0,0,3,-9999
2017,4,18,15,110,70,90,15,-9999,3,-9999
2017,4,18,16,130,70,90,26,4,-9999,-9999
2017,4,18,17,150,80,80,21,4,-9999,-9999
2017,4,18,18,160,70,90,31,4,-9999,-9999
2017,4,18,19,160,80,110,31,-9999,-9999,-9999
2017,4,18,20,150,70,80,31,-9999,-9999,-9999
2017,4,18,21,140,70,80,31,-9999,-9999,-9999
2017,4,18,22,120,80,120,26,-9999,-9999,-9999
2017,4,18,23,110,80,110,15,-9999,-9999,-9999
2017,4,19,1,110,80,0,0,4,-9999,-9999
2017,4,19,2,110,90,0,0,-9999,-9999,-9999
2017,4,19,3,110,100,0,0,-9999,-9999,-9999
2017,4,19,4,110,110,110,15,-9999,-9999,-9999
2017,4,19,5,110,100,130,15,-9999,3,-9999
2017,4,19,7,100,100,0,0,-9999,-9999,-9999
2017,4,19,8,100,100,0,0,-9999,-9999,-9999
2017,4,19,9,100,100,0,0,-9999,3,-9999
2017,4,19,10,100,100,70,15,-9999,5,-9999
2017,4,19,11,100,100,0,0,-9999,-9999,-9999
2017,4,19,12,100,100,80,15,-9999,-9999,-9999
2017,4,19,13,100,100,90,15,-9999,2,-9999
2017,4,19,14,100,100,0,0,-9999,-9999,-9999
2017,4,19,15,110,110,0,0,-9999,-9999,-9999
2017,4,19,16,120,120,110,15,-9999,-9999,-9999
2017,4,19,17,130,130,120,26,-9999,2,-9999
2017,4,19,18,140,130,0,0,-9999,-9999,-9999
2017,4,19,19,130,130,120,26,-9999,-9999,-9999
2017,4,19,20,150,130,100,26,0,-9999,-9999
2017,4,19,21,130,130,110,26,-9999,-9999,-9999
2017,4,19,22,130,130,100,15,-9999,-9999,-9999
2017,4,19,23,130,130,0,0,4,20,-9999
2017,4,20,0,120,120,110,15,-9999,-9999,-9999
2017,4,20,1,110,110,0,0,-9999,2,-9999
2017,4,20,2,110,110,0,0,9,-9999,-9999
2017,4,20,3,110,110,0,0,-9999,-9999,-9999
2017,4,20,5,90,90,0,0,9,-9999,-9999
2017,4,20,6,80,80,0,0,-9999,-9999,-9999
2017,4,20,7,90,90,0,0,-9999,-9999,-9999
2017,4,20,8,90,90,0,0,0,-9999,-9999
2017,4,20,9,90,90,0,0,0,-9999,-9999
2017,4,20,10,90,90,0,0,0,-9999,-9999
2017,4,20,12,120,120,280,15,4,-9999,-9999
2017,4,20,13,170,120,270,21,0,-9999,-9999
2017,4,20,14,180,110,290,51,0,-9999,-9999
2017,4,20,15,200,110,320,46,0,-9999,-9999
2017,4,20,16,210,110,300,51,0,-9999,-9999
2017,4,20,17,210,110,280,51,4,-9999,-9999
2017,4,20,18,200,110,290,67,4,-9999,-9999
2017,4,20,19,210,110,320,57,-9999,-9999,-9999
2017,4,20,20,210,110,260,46,4,-9999,-9999
2017,4,20,21,220,100,240,31,-9999,-9999,-9999
2017,4,20,22,210,110,180,26,-9999,-9999,-9999
2017,4,20,23,200,120,190,36,-9999,-9999,-9999
2017,4,21,0,190,120,210,15,0,-9999,-9999
2017,4,21,1,180,120,0,0,0,-9999,-9999
2017,4,21,3,130,120,0,0,0,-9999,-9999
2017,4,21,4,130,130,0,0,0,-9999,-9999
2017,4,21,5,120,120,0,0,0,-9999,-9999
2017,4,21,6,110,110,0,0,0,-9999,-9999
2017,4,21,7,90,90,0,0,0,-9999,-9999
2017,4,21,9,100,100,0,0,0,-9999,-9999
2017,4,21,10,150,120,280,57,4,-9999,-9999
2017,4,21,11,150,130,270,51,4,-9999,-9999
2017,4,21,12,150,140,270,26,4,-9999,-9999
2017,4,21,13,160,140,280,41,4,-9999,-9999
2017,4,21,14,180,130,270,62,4,-9999,-9999
2017,4,21,15,180,130,270,51,4,-9999,-9999
2017,4,21,16,190,120,280,41,-9999,-9999,-9999
2017,4,21,17,210,120,270,82,-9999,-9999,-9999
2017,4,21,18,220,120,280,72,4,-9999,-9999
2017,4,21,19,230,120,290,72,0,-9999,-9999
2017,4,21,20,210,120,290,41,-9999,-9999,-9999
2017,4,21,21,170,160,210,15,-9999,104,-9999
2017,4,21,23,170,160,0,0,-9999,5,-9999
2017,4,22,0,160,150,0,0,-9999,8,-9999
2017,4,22,1,160,160,0,0,4,3,-9999
2017,4,22,2,150,150,0,0,-9999,-9999,-9999
2017,4,22,3,150,150,0,0,-9999,-9999,-9999
2017,4,22,4,150,150,0,0,-9999,-9999,-9999
2017,4,22,5,160,140,0,0,-9999,8,-9999
2017,4,22,6,150,140,280,36,4,20,-9999
2017,4,22,9,140,130,280,26,-9999,-9999,-9999
2017,4,22,10,140,130,0,0,-9999,-9999,-9999
2017,4,22,11,130,130,0,0,-9999,-9999,-9999
2017,4,22,12,140,130,0,0,-9999,-9999,-9999
2017,4,22,13,150,130,0,0,-9999,-9999,-9999
2017,4,22,15,200,120,190,36,-9999,-9999,-9999
2017,4,22,16,210,120,220,46,4,-9999,-9999
2017,4,22,17,210,120,240,41,4,-9999,-9999
2017,4,22,19,180,130,300,67,4,-9999,-9999
2017,4,22,20,170,110,280,82,-9999,-9999,-9999
2017,4,22,21,180,90,300,51,0,-9999,-9999
2017,4,22,22,180,90,290,41,-9999,-9999,-9999
2017,4,22,23,180,100,310,26,-9999,-9999,-9999
2017,4,23,0,170,100,340,31,-9999,-9999,-9999
2017,4,23,1,140,120,290,15,-9999,18,-9999
2017,4,23,2,130,120,310,31,-9999,89,-9999
2017,4,23,4,120,120,0,0,-9999,33,-9999
2017,4,23,5,110,110,110,15,0,8,-9999
2017,4,23,6,110,110,90,21,-9999,-9999,-9999
2017,4,23,7,100,100,90,26,-9999,3,-9999
2017,4,23,8,90,90,0,0,-9999,-9999,-9999
2017,4,23,9,80,80,100,26,-9999,3,-9999
2017,4,23,10,80,80,90,21,-9999,-9999,-9999
2017,4,23,11,70,70,110,26,-9999,-9999,-9999
2017,4,23,12,70,70,110,26,-9999,-9999,-9999
2017,4,23,13,70,70,90,26,-9999,8,-9999
2017,4,23,14,70,70,90,15,-9999,13,-9999
2017,4,23,15,70,70,100,15,-9999,23,-9999
2017,4,23,16,70,70,110,26,-9999,13,-9999
2017,4,23,17,70,70,90,26,-9999,15,-9999
2017,4,23,19,70,70,120,15,-9999,25,-9999
2017,4,23,20,60,60,100,21,-9999,43,-9999
2017,4,23,21,60,60,100,21,-9999,25,-9999
2017,4,23,22,60,60,-9999,-9999,4,13,-9999
2017,4,23,23,60,60,70,15,0,18,-9999
2017,4,24,0,70,70,90,15,0,36,-9999
2017,4,24,1,60,60,100,15,4,36,-9999
2017,4,24,2,60,60,0,0,4,58,-9999
2017,4,24,3,70,70,0,0,4,53,-9999
2017,4,24,4,70,70,0,0,0,36,-9999
2017,4,24,7,70,70,80,26,0,61,-9999
2017,4,24,8,70,70,0,0,0,8,-9999
2017,4,24,9,70,70,0,0,4,3,-9999
2017,4,24,10,70,70,0,0,4,10,-9999
2017,4,24,11,70,70,0,0,-9999,-9999,-9999
2017,4,24,13,70,70,70,15,-9999,5,-9999
2017,4,24,14,80,80,0,0,-9999,8,-9999
2017,4,24,15,80,80,100,15,-9999,3,-9999
2017,4,24,16,80,80,90,31,-9999,5,-9999
2017,4,24,17,90,90,100,15,-9999,-9999,-9999
2017,4,24,19,100,100,0,0,-9999,-9999,-9999
2017,4,24,20,110,110,60,21,-9999,-9999,-9999
2017,4,24,21,110,110,0,0,-9999,5,-9999
2017,4,24,22,110,110,0,0,-9999,13,-9999
2017,4,24,23,100,100,0,0,0,10,-9999
2017,4,25,0,100,100,0,0,-9999,3,-9999
2017,4,25,1,90,90,20,15,-9999,3,-9999
2017,4,25,2,90,90,10,15,-9999,5,-9999
2017,4,25,3,90,90,0,0,-9999,8,-9999
2017,4,25,4,90,90,350,31,-9999,3,-9999
2017,4,25,5,90,90,0,0,0,15,-9999
2017,4,25,6,100,100,90,15,-9999,-9999,-9999
2017,4,25,7,110,110,0,0,4,8,-9999
2017,4,25,8,100,100,0,0,-9999,15,-9999
2017,4,25,9,100,100,0,0,-9999,13,-9999
2017,4,25,10,110,110,0,0,-9999,8,-9999
2017,4,25,11,110,110,0,0,-9999,3,-9999
2017,4,25,12,110,110,0,0,-9999,8,-9999
2017,4,25,13,120,120,290,15,-9999,3,-9999
2017,4,25,14,120,120,270,21,-9999,-9999,-9999
2017,4,25,15,130,120,280,51,-9999,-9999,-9999
2017,4,25,16,120,120,270,41,-9999,3,-9999
2017,4,25,17,140,130,280,41,-9999,-9999,-9999
2017,4,25,18,140,110,290,51,-9999,-9999,-9999
2017,4,25,19,160,120,280,72,-9999,-9999,-9999
2017,4,25,20,160,110,280,51,-9999,-9999,-9999
2017,4,25,21,170,110,270,62,-9999,-9999,-9999
2017,4,25,22,160,110,290,36,-9999,-9999,-9999
2017,4,25,23,160,110,300,41,0,-9999,-9999
2017,4,26,0,140,110,270,36,0,-9999,-9999
2017,4,26,1,140,110,270,26,0,-9999,-9999
2017,4,26,2,120,110,300,15,0,-9999,-9999
2017,4,26,3,110,110,0,0,0,-9999,-9999
2017,4,26,4,90,90,0,0,0,-9999,-9999
2017,4,26,5,80,80,0,0,0,-9999,-9999
2017,4,26,6,80,80,0,0,9,-9999,-9999
2017,4,26,7,90,90,0,0,0,-9999,-9999
2017,4,26,8,80,80,0,0,0,-9999,-9999
2017,4,26,9,80,80,0,0,0,-9999,-9999
2017,4,26,10,70,70,0,0,9,-9999,-9999
2017,4,26,11,70,70,0,0,9,-9999,-9999
2017,4,26,12,80,80,0,0,9,-9999,-9999
2017,4,26,13,130,130,280,41,0,-9999,-9999
2017,4,26,14,170,110,290,72,0,-9999,-9999
2017,4,26,15,180,110,300,57,0,-9999,-9999
2017,4,26,16,190,100,290,41,0,-9999,-9999
2017,4,26,17,210,90,320,15,0,-9999,-9999
2017,4,26,18,240,80,0,0,0,-9999,-9999
2017,4,26,20,240,130,150,31,0,-9999,-9999
2017,4,26,21,240,130,200,21,0,-9999,-9999
2017,4,26,22,230,120,140,41,0,-9999,-9999
2017,4,26,23,220,130,120,21,0,-9999,-9999
2017,4,27,2,170,130,0,0,0,-9999,-9999
2017,4,27,3,160,120,0,0,0,-9999,-9999
2017,4,27,4,170,120,0,0,0,-9999,-9999
2017,4,27,5,170,120,200,31,0,-9999,-9999
2017,4,27,6,160,120,0,0,0,-9999,-9999
2017,4,27,7,170,120,200,15,4,-9999,-9999
2017,4,27,8,160,120,0,0,0,-9999,-9999
2017,4,27,9,150,110,160,36,0,-9999,-9999
2017,4,27,11,140,110,0,0,4,-9999,-9999
2017,4,27,12,140,110,270,15,4,-9999,-9999
2017,4,27,13,160,100,290,31,0,-9999,-9999
2017,4,27,14,170,100,160,36,0,-9999,-9999
2017,4,27,15,180,90,190,88,0,-9999,-9999
2017,4,27,16,180,100,210,57,4,-9999,-9999
2017,4,27,18,160,110,140,31,-9999,-9999,-9999
2017,4,27,19,140,130,150,26,-9999,-9999,-9999
2017,4,27,20,140,130,190,31,-9999,-9999,-9999
2017,4,27,21,140,130,0,0,-9999,-9999,-9999
2017,4,27,23,150,140,170,15,-9999,10,-9999
2017,4,28,0,160,140,0,0,0,-9999,-9999
2017,4,28,1,160,140,270,36,4,-9999,-9999
2017,4,28,2,140,140,0,0,0,-9999,-9999
2017,4,28,3,130,130,0,0,9,-9999,-9999
2017,4,28,4,130,130,0,0,-9999,-9999,-9999
2017,4,28,5,120,120,300,15,4,-9999,-9999
2017,4,28,6,110,110,0,0,-9999,-9999,-9999
2017,4,28,7,110,110,0,0,-9999,-9999,-9999
2017,4,28,9,100,100,0,0,-9999,-9999,-9999
2017,4,28,10,90,90,0,0,-9999,3,-9999
2017,4,28,11,90,90,0,0,-9999,-9999,-9999
2017,4,28,12,90,90,0,0,-9999,-9999,-9999
2017,4,28,13,120,120,0,0,0,-9999,-9999
2017,4,28,14,160,160,0,0,0,-9999,-9999
2017,4,28,16,220,80,210,36,0,-9999,-9999
2017,4,28,18,230,110,200,46,0,-9999,-9999
2017,4,28,19,230,140,160,46,4,-9999,-9999
2017,4,28,20,220,140,250,31,-9999,-9999,-9999
2017,4,28,22,220,140,210,31,4,-9999,-9999
2017,4,28,23,210,140,170,36,0,-9999,-9999
2017,4,29,0,210,150,210,21,4,-9999,-9999
2017,4,29,2,190,150,280,15,0,-9999,-9999
2017,4,29,3,190,140,0,0,0,-9999,-9999
2017,4,29,4,190,140,180,31,0,-9999,-9999
2017,4,29,5,190,140,0,0,0,-9999,-9999
2017,4,29,6,180,140,330,26,0,-9999,-9999
2017,4,29,7,170,140,0,0,0,-9999,-9999
2017,4,29,9,140,140,0,0,0,-9999,-9999
2017,4,29,13,190,170,0,0,-9999,-9999,-9999
2017,4,29,14,210,160,150,15,0,-9999,-9999
2017,4,29,15,230,160,210,21,0,-9999,-9999
2017,4,29,16,240,160,210,51,0,-9999,-9999
2017,4,29,17,240,170,150,31,0,-9999,-9999
2017,4,29,18,250,160,210,36,0,-9999,-9999
2017,4,29,20,270,170,210,31,4,-9999,-9999
2017,4,29,21,270,150,210,57,0,-9999,-9999
2017,4,29,22,250,160,140,36,4,-9999,-9999
2017,4,30,1,200,190,150,15,-9999,8,-9999
2017,4,30,2,190,190,130,31,-9999,-9999,-9999
2017,4,30,3,200,170,160,26,-9999,-9999,-9999
2017,4,30,5,200,160,190,21,-9999,-9999,-9999
2017,4,30,7,190,160,190,51,-9999,-9999,-9999
2017,4,30,8,190,160,210,31,-9999,-9999,-9999
2017,4,30,9,190,160,0,0,-9999,-9999,-9999
2017,4,30,10,180,160,180,36,-9999,-9999,-9999
2017,4,30,12,170,140,170,21,-9999,-9999,-9999
2017,4,30,15,190,140,180,26,-9999,-9999,-9999
2017,4,30,16,210,130,260,41,-9999,-9999,-9999
2017,4,30,17,210,130,200,41,-9999,-9999,-9999
2017,4,30,20,220,120,130,21,-9999,-9999,-9999
2017,4,30,21,220,130,130,21,-9999,-9999,-9999
2017,4,30,22,220,130,0,0,-9999,-9999,-9999
2017,4,30,23,220,130,140,21,4,-9999,-9999
2017,5,1,0,200,130,170,21,-9999,-9999,-9999
2017,5,1,1,190,140,140,31,4,-9999,-9999
2017,5,1,4,190,150,220,31,-9999,-9999,-9999
2017,5,1,5,170,170,150,26,-9999,7,-9999
2017,5,1,6,170,170,200,21,-9999,8,-9999
2017,5,1,7,170,170,0,0,-9999,10,-9999
2017,5,1,8,170,170,0,0,-9999,15,-9999
2017,5,1,10,170,170,140,36,-9999,25,-9999
2017,5,1,11,170,170,110,15,-9999,15,-9999
2017,5,1,12,170,170,150,41,-9999,13,-9999
2017,5,1,13,170,170,170,98,-9999,28,-9999
2017,5,1,15,-9999,-9999,150,62,-9999,-9999,-9999
2017,5,1,17,180,170,200,72,-9999,135,-9999
2017,5,1,18,180,170,200,72,-9999,107,-9999
2017,5,1,21,190,160,180,36,-9999,-9999,-9999
2017,5,2,0,170,110,200,46,0,-9999,-9999
2017,5,2,1,150,100,240,31,0,-9999,-9999
2017,5,2,3,140,40,260,21,0,-9999,-9999
2017,5,2,5,130,30,250,82,0,-9999,-9999
2017,5,2,6,120,30,270,129,4,-9999,-9999
2017,5,2,8,100,20,280,175,0,-9999,-9999
2017,5,2,12,90,10,280,108,0,-9999,-9999
2017,5,2,13,100,10,280,113,0,-9999,-9999
2017,5,2,14,120,0,300,108,0,-9999,-9999
2017,5,2,17,160,-20,280,88,0,-9999,-9999
2017,5,2,18,170,-10,300,82,0,-9999,-9999
2017,5,2,19,170,-10,270,93,0,-9999,-9999
2017,5,2,20,180,0,290,88,0,-9999,-9999
2017,5,2,22,180,0,270,72,0,-9999,-9999
2017,5,3,0,170,10,260,57,0,-9999,-9999
2017,5,3,5,130,20,270,26,0,-9999,-9999
2017,5,3,7,80,30,0,0,0,-9999,-9999
2017,5,3,8,70,30,0,0,0,-9999,-9999
2017,5,3,12,110,20,310,36,0,-9999,-9999
2017,5,3,13,120,20,300,41,0,-9999,-9999
2017,5,3,14,130,-10,300,51,0,-9999,-9999
2017,5,3,15,150,10,290,77,0,-9999,-9999
2017,5,3,16,160,20,300,77,0,-9999,-9999
2017,5,3,17,170,30,290,77,0,-9999,-9999
2017,5,3,18,180,20,290,82,0,-9999,-9999
2017,5,3,19,190,20,290,51,0,-9999,-9999
2017,5,3,20,200,10,320,51,0,-9999,-9999
2017,5,3,21,210,20,290,31,0,-9999,-9999
2017,5,3,22,210,20,0,0,0,-9999,-9999
2017,5,3,23,190,60,150,21,-9999,-9999,-9999
2017,5,4,0,170,70,120,21,0,-9999,-9999
2017,5,4,1,160,70,120,21,0,-9999,-9999
2017,5,4,2,140,80,0,0,0,-9999,-9999
2017,5,4,3,130,80,0,0,0,-9999,-9999
2017,5,4,7,130,80,100,15,0,-9999,-9999
2017,5,4,8,130,70,100,31,0,-9999,-9999
2017,5,4,9,110,70,90,36,0,-9999,-9999
2017,5,4,13,80,60,100,36,-9999,-9999,-9999
2017,5,4,14,90,60,120,51,4,-9999,-9999
2017,5,4,17,130,100,120,62,-9999,-9999,-9999
2017,5,4,18,150,100,130,41,4,-9999,-9999
2017,5,4,19,150,100,120,62,4,-9999,-9999
2017,5,4,20,150,110,120,62,4,-9999,-9999
2017,5,4,21,140,120,110,31,4,-9999,-9999
2017,5,4,22,130,130,130,46,-9999,36,-9999
2017,5,4,23,130,130,120,82,-9999,23,-9999
2017,5,5,0,120,120,130,77,-9999,18,-9999
2017,5,5,1,130,130,110,36,-9999,79,-9999
2017,5,5,2,130,130,110,51,-9999,99,-9999
2017,5,5,3,140,140,120,41,-9999,91,-9999
2017,5,5,4,140,140,120,57,-9999,140,-9999
2017,5,5,5,140,140,120,36,-9999,38,-9999
2017,5,5,6,140,140,250,46,-9999,91,-9999
2017,5,5,7,100,90,290,62,-9999,-9999,-9999
2017,5,5,10,100,100,150,21,0,-9999,-9999
2017,5,5,11,100,100,0,0,0,-9999,-9999
2017,5,5,12,120,90,0,0,0,-9999,-9999
2017,5,5,13,120,80,190,36,0,-9999,-9999
2017,5,5,15,130,80,150,21,4,-9999,-9999
2017,5,5,17,130,60,150,36,-9999,-9999,-9999
2017,5,5,19,120,60,140,31,-9999,-9999,-9999
2017,5,5,21,90,80,280,31,-9999,10,-9999
2017,5,5,23,90,80,0,0,-9999,13,-9999
2017,5,6,0,80,80,0,0,0,15,-9999
2017,5,6,2,80,60,260,26,4,-9999,-9999
2017,5,6,3,80,70,300,21,-9999,-9999,-9999
2017,5,6,4,70,60,290,77,-9999,-9999,-9999
2017,5,6,5,60,60,300,72,-9999,-9999,-9999
2017,5,6,7,50,40,320,31,-9999,-9999,-9999
2017,5,6,8,40,40,290,93,-9999,-9999,-9999
2017,5,6,9,40,30,300,82,-9999,-9999,-9999
2017,5,6,10,40,30,290,88,-9999,-9999,-9999
2017,5,6,11,30,30,290,124,-9999,-9999,-9999
2017,5,6,13,40,10,320,62,-9999,-9999,-9999
2017,5,6,14,50,0,310,82,-9999,-9999,-9999
2017,5,6,16,70,10,290,124,4,-9999,-9999
2017,5,6,17,80,10,290,134,0,-9999,-9999
2017,5,6,18,90,10,290,118,4,-9999,-9999
2017,5,6,19,70,20,290,113,-9999,-9999,-9999
2017,5,6,20,70,20,290,88,-9999,-9999,-9999
2017,5,6,21,50,30,280,77,-9999,-9999,-9999
2017,5,6,22,40,20,280,62,-9999,-9999,-9999
2017,5,6,23,40,30,310,98,-9999,-9999,-9999
2017,5,7,0,40,20,300,67,-9999,-9999,-9999
2017,5,7,1,40,10,290,46,4,-9999,-9999
2017,5,7,2,40,10,280,36,4,-9999,-9999
2017,5,7,3,40,10,270,26,4,-9999,-9999
2017,5,7,4,40,20,280,57,0,-9999,-9999
2017,5,7,5,40,20,280,31,-9999,-9999,-9999
2017,5,7,6,50,20,310,62,-9999,-9999,-9999
2017,5,7,7,50,20,300,57,-9999,-9999,-9999
2017,5,7,9,60,20,300,82,4,-9999,-9999
2017,5,7,10,50,20,290,93,4,-9999,-9999
2017,5,7,11,50,20,280,67,0,-9999,-9999
2017,5,7,14,70,-20,300,113,0,-9999,-9999
2017,5,7,15,80,-30,290,72,0,-9999,-9999
2017,5,7,16,90,-20,300,118,0,-9999,-9999
2017,5,7,17,100,-20,290,118,0,-9999,-9999
2017,5,7,19,120,-40,290,72,0,-9999,-9999
2017,5,7,20,130,-30,270,88,4,-9999,-9999
2017,5,7,21,130,-30,290,77,4,-9999,-9999
2017,5,7,22,130,-30,290,46,0,-9999,-9999
2017,5,8,0,110,-20,270,51,0,-9999,-9999
2017,5,8,1,100,-10,280,77,0,-9999,-9999
2017,5,8,2,90,-10,280,51,0,-9999,-9999
2017,5,8,3,90,0,270,51,0,-9999,-9999
2017,5,8,4,90,10,280,26,0,-9999,-9999
2017,5,8,5,90,10,270,31,4,-9999,-9999
2017,5,8,6,90,20,300,26,0,-9999,-9999
2017,5,8,7,90,20,300,21,0,-9999,-9999
2017,5,8,8,80,20,280,41,4,-9999,-9999
2017,5,8,9,80,20,280,41,0,-9999,-9999
2017,5,8,10,70,20,280,41,0,-9999,-9999
2017,5,8,11,70,10,280,31,0,-9999,-9999
2017,5,8,13,80,-30,280,51,0,-9999,-9999
2017,5,8,14,90,-50,310,72,0,-9999,-9999
2017,5,8,15,110,-60,300,67,0,-9999,-9999
2017,5,8,16,120,-50,290,41,0,-9999,-9999
2017,5,8,17,130,-60,290,62,0,-9999,-9999
2017,5,8,18,130,-60,290,93,0,-9999,-9999
2017,5,8,19,140,-60,290,93,0,-9999,-9999
2017,5,8,20,150,-70,300,93,0,-9999,-9999
2017,5,8,21,160,-70,300,77,0,-9999,-9999
2017,5,8,22,160,-70,290,88,0,-9999,-9999
2017,5,8,23,160,-30,290,88,0,-9999,-9999
2017,5,9,1,130,-10,300,67,0,-9999,-9999
2017,5,9,2,130,0,290,41,0,-9999,-9999
2017,5,9,3,120,10,280,57,0,-9999,-9999
2017,5,9,4,120,10,280,41,0,-9999,-9999
2017,5,9,7,100,60,270,31,-9999,3,-9999
2017,5,9,8,90,80,250,21,-9999,-9999,-9999
2017,5,9,9,90,80,250,31,-9999,-9999,-9999
2017,5,9,11,100,80,260,31,0,-9999,-9999
2017,5,9,13,110,100,270,26,-9999,66,-9999
2017,5,9,14,110,110,250,15,-9999,8,-9999
2017,5,9,17,140,120,300,31,0,-9999,-9999
2017,5,9,19,190,120,280,77,-9999,-9999,-9999
2017,5,9,20,200,110,290,72,0,-9999,-9999
2017,5,9,21,200,120,280,46,-9999,-9999,-9999
2017,5,9,22,210,100,260,57,0,-9999,-9999
2017,5,9,23,200,100,270,26,0,-9999,-9999
2017,5,10,2,180,90,260,36,4,-9999,-9999
2017,5,10,3,170,100,290,21,0,-9999,-9999
2017,5,10,4,170,90,290,36,0,-9999,-9999
2017,5,10,5,170,90,290,41,0,-9999,-9999
2017,5,10,6,170,100,300,36,0,-9999,-9999
2017,5,10,7,170,100,280,46,0,-9999,-9999
2017,5,10,8,170,100,280,57,0,-9999,-9999
2017,5,10,9,170,110,310,26,4,-9999,-9999
2017,5,10,10,160,110,290,46,0,-9999,-9999
2017,5,10,11,160,110,280,62,0,-9999,-9999
2017,5,10,13,170,110,350,15,0,-9999,-9999
2017,5,10,14,190,110,320,82,0,-9999,-9999
2017,5,10,15,210,90,330,82,0,-9999,-9999
2017,5,10,18,220,90,300,57,0,-9999,-9999
2017,5,10,20,240,80,300,67,0,-9999,-9999
2017,5,10,21,240,80,320,57,0,-9999,-9999
2017,5,10,22,240,80,310,31,0,-9999,-9999
2017,5,10,23,230,90,300,67,0,-9999,-9999
2017,5,11,0,-9999,-9999,300,31,0,-9999,-9999
2017,5,11,1,200,100,280,15,0,-9999,-9999
2017,5,11,4,180,110,0,0,0,-9999,-9999
2017,5,11,5,180,110,0,0,0,-9999,-9999
2017,5,11,6,160,120,0,0,0,-9999,-9999
2017,5,11,7,180,120,280,57,0,-9999,-9999
2017,5,11,8,180,120,290,72,0,-9999,-9999
2017,5,11,10,170,120,290,88,0,-9999,-9999
2017,5,11,11,170,130,280,82,0,-9999,-9999
2017,5,11,14,180,120,280,113,0,-9999,-9999
2017,5,11,15,190,120,290,62,0,-9999,-9999
2017,5,11,16,220,90,280,82,0,-9999,-9999
2017,5,11,20,240,70,290,93,0,-9999,-9999
2017,5,11,21,230,60,300,62,0,-9999,-9999
2017,5,11,22,230,30,280,103,0,-9999,-9999
2017,5,11,23,220,60,280,98,0,-9999,-9999
2017,5,12,1,190,110,290,41,0,-9999,-9999
2017,5,12,2,190,110,270,21,0,-9999,-9999
2017,5,12,4,140,140,270,31,-9999,-9999,-9999
2017,5,12,5,140,120,270,36,0,-9999,-9999
2017,5,12,6,150,120,220,21,0,-9999,-9999
2017,5,12,7,130,130,0,0,0,-9999,-9999
2017,5,12,12,140,140,90,15,-9999,3,-9999
2017,5,12,13,130,130,110,26,-9999,-9999,-9999
2017,5,12,15,130,130,90,21,-9999,-9999,-9999
2017,5,12,16,130,130,90,26,-9999,-9999,-9999
2017,5,12,17,120,120,0,0,-9999,-9999,-9999
2017,5,12,18,120,120,70,26,-9999,-9999,-9999
2017,5,12,19,110,110,110,26,-9999,-9999,-9999
2017,5,12,20,110,110,0,0,-9999,-9999,-9999
2017,5,12,22,110,110,110,15,-9999,3,-9999
2017,5,12,23,100,100,90,15,-9999,33,-9999
2017,5,13,0,100,100,110,15,-9999,86,-9999
2017,5,13,2,90,90,110,21,-9999,3,-9999
2017,5,13,3,90,90,0,0,-9999,-9999,-9999
2017,5,13,4,90,90,0,0,-9999,-9999,-9999
2017,5,13,5,90,90,0,0,-9999,-9999,-9999
2017,5,13,6,90,90,0,0,-9999,3,-9999
2017,5,13,9,120,120,270,31,-9999,-9999,-9999
2017,5,13,10,120,120,280,26,-9999,-9999,-9999
2017,5,13,12,120,120,260,26,-9999,-9999,-9999
2017,5,13,14,130,120,290,31,4,-9999,-9999
2017,5,13,15,140,110,280,57,-9999,-9999,-9999
2017,5,13,16,140,100,310,36,-9999,-9999,-9999
2017,5,13,17,140,100,340,46,-9999,-9999,-9999
2017,5,13,18,160,90,310,31,-9999,-9999,-9999
2017,5,13,19,170,90,280,57,-9999,-9999,-9999
2017,5,13,20,180,60,280,62,4,-9999,-9999
2017,5,13,23,170,10,340,41,0,-9999,-9999
2017,5,14,0,150,30,320,36,0,-9999,-9999
2017,5,14,1,140,30,310,51,0,-9999,-9999
2017,5,14,2,130,40,310,41,0,-9999,-9999
2017,5,14,3,120,40,320,46,0,-9999,-9999
2017,5,14,4,110,40,280,41,0,-9999,-9999
2017,5,14,5,100,40,280,21,0,-9999,-9999
2017,5,14,6,80,50,300,15,0,-9999,-9999
2017,5,14,7,70,40,0,0,0,-9999,-9999
2017,5,14,8,60,60,0,0,0,-9999,-9999
2017,5,14,9,60,60,0,0,0,-9999,-9999
2017,5,14,11,60,60,280,31,0,-9999,-9999
2017,5,14,16,180,60,290,77,0,-9999,-9999
2017,5,14,17,190,70,280,93,0,-9999,-9999
