Unnamed: 0,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted,index,sunrise,sunset,is_day,warm_enough,dry,flight_hour,cold_enough,concat3,concat_hour,num_month,month_concat,DHBFH
6962,2017,Oct,18,2.0,83,50,10273,0,0,2,0,-9999,1.0,2017Oct18,46.94,6962,7.24,18.34,0,0,0,,1,2017Oct181,2017Oct182.046.94,10,201710182.0,0
6963,2017,Oct,18,3.0,72,50,10277,0,0,2,0,-9999,1.0,2017Oct18,44.96,6963,7.24,18.34,0,0,0,,1,2017Oct181,2017Oct183.044.96,10,201710183.0,0
6964,2017,Oct,18,4.0,67,56,10274,0,0,0,0,-9999,1.0,2017Oct18,44.06,6964,7.24,18.34,0,0,0,,1,2017Oct181,2017Oct184.044.06,10,201710184.0,0
6965,2017,Oct,18,5.0,56,50,10270,0,0,0,0,-9999,1.0,2017Oct18,42.08,6965,7.24,18.34,0,0,0,,1,2017Oct181,2017Oct185.042.08,10,201710185.0,0
6966,2017,Oct,18,6.0,56,44,10267,0,0,0,0,-9999,1.0,2017Oct18,42.08,6966,7.24,18.34,0,0,0,,1,2017Oct181,2017Oct186.042.08,10,201710186.0,0
6967,2017,Oct,18,7.0,50,44,10272,0,0,0,0,-9999,1.0,2017Oct18,41.0,6967,7.24,18.34,0,0,0,,1,2017Oct181,2017Oct187.041.0,10,201710187.0,0
6968,2017,Oct,18,8.0,33,33,10273,0,0,0,0,-9999,1.0,2017Oct18,37.94,6968,7.24,18.34,0,0,0,,1,2017Oct181,2017Oct188.037.94,10,201710188.0,0
6969,2017,Oct,18,9.0,39,33,10272,0,0,0,0,-9999,1.0,2017Oct18,39.02,6969,7.24,18.34,1,0,0,,1,2017Oct181,2017Oct189.039.02,10,201710189.0,0
6970,2017,Oct,18,10.0,39,33,10277,0,0,0,0,-9999,1.0,2017Oct18,39.02,6970,7.24,18.34,1,0,0,,1,2017Oct181,2017Oct1810.039.02,10,2017101810.0,0
6971,2017,Oct,18,11.0,39,39,10282,0,0,0,0,-9999,1.0,2017Oct18,39.02,6971,7.24,18.34,1,0,0,,1,2017Oct181,2017Oct1811.039.02,10,2017101811.0,0
6972,2017,Oct,18,12.0,33,33,10289,0,0,2,0,-9999,1.0,2017Oct18,37.94,6972,7.24,18.34,1,0,0,,1,2017Oct181,2017Oct1812.037.94,10,2017101812.0,0
6973,2017,Oct,18,13.0,78,67,10292,0,0,2,0,-9999,1.0,2017Oct18,46.04,6973,7.24,18.34,1,0,0,,1,2017Oct181,2017Oct1813.046.04,10,2017101813.0,0
6974,2017,Oct,18,14.0,117,72,10297,-9999,15,2,0,-9999,1.0,2017Oct18,53.06,6974,7.24,18.34,1,0,0,,1,2017Oct181,2017Oct1814.053.06,10,2017101814.0,0
6975,2017,Oct,18,15.0,144,39,10298,60,41,2,0,-9999,1.0,2017Oct18,57.92,6975,7.24,18.34,1,1,0,1.0,0,2017Oct180,2017Oct1815.057.92,10,2017101815.0,3
6976,2017,Oct,18,16.0,161,33,10298,50,46,2,0,-9999,1.0,2017Oct18,60.98,6976,7.24,18.34,1,1,0,1.0,0,2017Oct180,2017Oct1816.060.98,10,2017101816.0,3
6977,2017,Oct,18,17.0,178,6,10291,20,31,2,0,-9999,1.0,2017Oct18,64.03999999999999,6977,7.24,18.34,1,1,0,1.0,0,2017Oct180,2017Oct1817.064.03999999999999,10,2017101817.0,3
6978,2017,Oct,18,18.0,189,-6,10280,100,36,2,0,-9999,1.0,2017Oct18,66.02,6978,7.24,18.34,0,1,0,,0,2017Oct180,2017Oct1818.066.02,10,2017101818.0,0
6979,2017,Oct,18,19.0,189,0,10276,60,31,2,0,-9999,1.0,2017Oct18,66.02,6979,7.24,18.34,0,1,0,,0,2017Oct180,2017Oct1819.066.02,10,2017101819.0,0
6980,2017,Oct,18,20.0,194,6,10270,60,31,2,0,-9999,1.0,2017Oct18,66.92,6980,7.24,18.34,0,1,0,,0,2017Oct180,2017Oct1820.066.92,10,2017101820.0,0
6981,2017,Oct,18,21.0,194,22,10266,90,21,2,0,-9999,1.0,2017Oct18,66.92,6981,7.24,18.34,0,1,0,,0,2017Oct180,2017Oct1821.066.92,10,2017101821.0,0
6982,2017,Oct,18,22.0,183,39,10266,90,26,2,0,-9999,1.0,2017Oct18,64.94,6982,7.24,18.34,0,1,0,,0,2017Oct180,2017Oct1822.064.94,10,2017101822.0,0
6983,2017,Oct,18,23.0,150,56,10269,0,0,2,0,-9999,1.0,2017Oct18,59.0,6983,7.24,18.34,0,1,0,,0,2017Oct180,2017Oct1823.059.0,10,2017101823.0,0
6984,2017,Oct,19,0.0,122,78,10271,0,0,2,0,-9999,1.0,2017Oct19,53.96,6984,7.24,18.33,0,0,0,,1,2017Oct191,2017Oct190.053.96,10,201710190.0,0
6985,2017,Oct,19,1.0,111,78,10273,0,0,2,0,-9999,1.0,2017Oct19,51.98,6985,7.24,18.33,0,0,0,,1,2017Oct191,2017Oct191.051.98,10,201710191.0,0
6986,2017,Oct,19,2.0,100,83,10270,0,0,4,0,-9999,1.0,2017Oct19,50.0,6986,7.24,18.33,0,0,0,,1,2017Oct191,2017Oct192.050.0,10,201710192.0,0
6987,2017,Oct,19,3.0,83,72,10271,0,0,2,0,-9999,1.0,2017Oct19,46.94,6987,7.24,18.33,0,0,0,,1,2017Oct191,2017Oct193.046.94,10,201710193.0,0
6988,2017,Oct,19,4.0,78,72,10268,0,0,2,0,-9999,1.0,2017Oct19,46.04,6988,7.24,18.33,0,0,0,,1,2017Oct191,2017Oct194.046.04,10,201710194.0,0
6989,2017,Oct,19,5.0,72,72,10266,0,0,4,0,-9999,1.0,2017Oct19,44.96,6989,7.24,18.33,0,0,0,,1,2017Oct191,2017Oct195.044.96,10,201710195.0,0
6990,2017,Oct,19,6.0,67,67,10266,0,0,4,0,-9999,1.0,2017Oct19,44.06,6990,7.24,18.33,0,0,0,,1,2017Oct191,2017Oct196.044.06,10,201710196.0,0
6991,2017,Oct,19,7.0,67,61,10261,0,0,4,0,-9999,1.0,2017Oct19,44.06,6991,7.24,18.33,0,0,0,,1,2017Oct191,2017Oct197.044.06,10,201710197.0,0
6992,2017,Oct,19,8.0,61,61,10259,0,0,-9999,0,-9999,1.0,2017Oct19,42.98,6992,7.24,18.33,0,0,0,,1,2017Oct191,2017Oct198.042.98,10,201710198.0,0
6993,2017,Oct,19,9.0,61,61,10258,0,0,-9999,0,-9999,1.0,2017Oct19,42.98,6993,7.24,18.33,1,0,0,,1,2017Oct191,2017Oct199.042.98,10,201710199.0,0
6994,2017,Oct,19,10.0,56,56,10260,0,0,-9999,0,-9999,1.0,2017Oct19,42.08,6994,7.24,18.33,1,0,0,,1,2017Oct191,2017Oct1910.042.08,10,2017101910.0,0
6995,2017,Oct,19,11.0,56,56,10261,0,0,-9999,0,-9999,1.0,2017Oct19,42.08,6995,7.24,18.33,1,0,0,,1,2017Oct191,2017Oct1911.042.08,10,2017101911.0,0
6996,2017,Oct,19,12.0,56,56,10263,0,0,2,0,-9999,1.0,2017Oct19,42.08,6996,7.24,18.33,1,0,0,,1,2017Oct191,2017Oct1912.042.08,10,2017101912.0,0
6997,2017,Oct,19,13.0,94,89,10264,0,0,-9999,0,-9999,1.0,2017Oct19,48.92,6997,7.24,18.33,1,0,0,,1,2017Oct191,2017Oct1913.048.92,10,2017101913.0,0
6998,2017,Oct,19,14.0,144,117,10270,0,0,-9999,0,-9999,1.0,2017Oct19,57.92,6998,7.24,18.33,1,1,0,1.0,0,2017Oct190,2017Oct1914.057.92,10,2017101914.0,4
6999,2017,Oct,19,15.0,172,122,10271,0,0,-9999,0,-9999,1.0,2017Oct19,62.96,6999,7.24,18.33,1,1,0,1.0,0,2017Oct190,2017Oct1915.062.96,10,2017101915.0,4
7000,2017,Oct,19,16.0,189,111,10265,0,0,-9999,0,-9999,1.0,2017Oct19,66.02,7000,7.24,18.33,1,1,0,1.0,0,2017Oct190,2017Oct1916.066.02,10,2017101916.0,4
7001,2017,Oct,19,17.0,211,111,10254,280,26,-9999,0,-9999,1.0,2017Oct19,69.98,7001,7.24,18.33,1,1,0,1.0,0,2017Oct190,2017Oct1917.069.98,10,2017101917.0,4
7002,2017,Oct,19,18.0,228,117,10244,230,31,2,0,-9999,1.0,2017Oct19,73.03999999999998,7002,7.24,18.33,0,1,0,,0,2017Oct190,2017Oct1918.073.03999999999998,10,2017101918.0,0
7003,2017,Oct,19,19.0,239,106,10236,270,21,-9999,0,-9999,1.0,2017Oct19,75.02,7003,7.24,18.33,0,1,0,,0,2017Oct190,2017Oct1919.075.02,10,2017101919.0,0
7004,2017,Oct,19,20.0,244,94,10233,280,26,-9999,0,-9999,1.0,2017Oct19,75.92,7004,7.24,18.33,0,1,0,,0,2017Oct190,2017Oct1920.075.92,10,2017101920.0,0
7005,2017,Oct,19,21.0,239,78,10227,270,15,-9999,0,-9999,1.0,2017Oct19,75.02,7005,7.24,18.33,0,1,0,,0,2017Oct190,2017Oct1921.075.02,10,2017101921.0,0
7006,2017,Oct,19,22.0,222,83,10226,260,15,-9999,0,-9999,1.0,2017Oct19,71.96000000000002,7006,7.24,18.33,0,1,0,,0,2017Oct190,2017Oct1922.071.96000000000002,10,2017101922.0,0
7007,2017,Oct,19,23.0,178,94,10228,0,0,-9999,0,-9999,1.0,2017Oct19,64.03999999999999,7007,7.24,18.33,0,1,0,,0,2017Oct190,2017Oct1923.064.03999999999999,10,2017101923.0,0
7008,2017,Oct,20,0.0,144,111,10234,0,0,2,0,-9999,1.0,2017Oct20,57.92,7008,7.25,18.32,0,1,0,,0,2017Oct200,2017Oct200.057.92,10,201710200.0,0
7009,2017,Oct,20,1.0,133,100,10234,0,0,0,0,-9999,1.0,2017Oct20,55.94,7009,7.25,18.32,0,1,0,,0,2017Oct200,2017Oct201.055.94,10,201710201.0,0
7010,2017,Oct,20,2.0,117,100,10234,0,0,2,0,-9999,1.0,2017Oct20,53.06,7010,7.25,18.32,0,0,0,,1,2017Oct201,2017Oct202.053.06,10,201710202.0,0
7011,2017,Oct,20,3.0,100,94,10235,0,0,2,0,-9999,1.0,2017Oct20,50.0,7011,7.25,18.32,0,0,0,,1,2017Oct201,2017Oct203.050.0,10,201710203.0,0
7012,2017,Oct,20,4.0,100,89,10234,0,0,2,0,-9999,1.0,2017Oct20,50.0,7012,7.25,18.32,0,0,0,,1,2017Oct201,2017Oct204.050.0,10,201710204.0,0
7013,2017,Oct,20,5.0,94,89,10233,0,0,2,0,-9999,1.0,2017Oct20,48.92,7013,7.25,18.32,0,0,0,,1,2017Oct201,2017Oct205.048.92,10,201710205.0,0
7014,2017,Oct,20,6.0,89,83,10232,0,0,2,0,-9999,1.0,2017Oct20,48.02,7014,7.25,18.32,0,0,0,,1,2017Oct201,2017Oct206.048.02,10,201710206.0,0
7015,2017,Oct,20,7.0,83,83,10231,0,0,4,0,-9999,1.0,2017Oct20,46.94,7015,7.25,18.32,0,0,0,,1,2017Oct201,2017Oct207.046.94,10,201710207.0,0
7016,2017,Oct,20,8.0,83,78,10226,0,0,2,0,-9999,1.0,2017Oct20,46.94,7016,7.25,18.32,0,0,0,,1,2017Oct201,2017Oct208.046.94,10,201710208.0,0
7017,2017,Oct,20,9.0,83,83,10228,0,0,2,0,-9999,1.0,2017Oct20,46.94,7017,7.25,18.32,1,0,0,,1,2017Oct201,2017Oct209.046.94,10,201710209.0,0
7018,2017,Oct,20,10.0,78,72,10234,0,0,2,0,-9999,1.0,2017Oct20,46.04,7018,7.25,18.32,1,0,0,,1,2017Oct201,2017Oct2010.046.04,10,2017102010.0,0
7019,2017,Oct,20,11.0,67,67,10239,0,0,2,0,-9999,1.0,2017Oct20,44.06,7019,7.25,18.32,1,0,0,,1,2017Oct201,2017Oct2011.044.06,10,2017102011.0,0
7020,2017,Oct,20,12.0,72,72,10245,0,0,2,0,-9999,1.0,2017Oct20,44.96,7020,7.25,18.32,1,0,0,,1,2017Oct201,2017Oct2012.044.96,10,2017102012.0,0
7021,2017,Oct,20,13.0,106,100,10251,0,0,2,0,-9999,1.0,2017Oct20,51.08,7021,7.25,18.32,1,0,0,,1,2017Oct201,2017Oct2013.051.08,10,2017102013.0,0
7022,2017,Oct,20,14.0,161,100,10254,-9999,15,2,0,-9999,1.0,2017Oct20,60.98,7022,7.25,18.32,1,1,0,1.0,0,2017Oct200,2017Oct2014.060.98,10,2017102014.0,4
7023,2017,Oct,20,15.0,194,94,10254,40,31,2,0,-9999,1.0,2017Oct20,66.92,7023,7.25,18.32,1,1,0,1.0,0,2017Oct200,2017Oct2015.066.92,10,2017102015.0,4
7024,2017,Oct,20,16.0,211,83,10252,50,21,2,0,-9999,1.0,2017Oct20,69.98,7024,7.25,18.32,1,1,0,1.0,0,2017Oct200,2017Oct2016.069.98,10,2017102016.0,4
7025,2017,Oct,20,17.0,228,100,10246,-9999,15,2,0,-9999,1.0,2017Oct20,73.03999999999998,7025,7.25,18.32,1,1,0,1.0,0,2017Oct200,2017Oct2017.073.03999999999998,10,2017102017.0,4
7026,2017,Oct,20,18.0,239,78,10235,-9999,26,2,0,-9999,1.0,2017Oct20,75.02,7026,7.25,18.32,0,1,0,,0,2017Oct200,2017Oct2018.075.02,10,2017102018.0,0
7027,2017,Oct,20,19.0,244,83,10227,30,41,2,0,-9999,1.0,2017Oct20,75.92,7027,7.25,18.32,0,1,0,,0,2017Oct200,2017Oct2019.075.92,10,2017102019.0,0
7028,2017,Oct,20,20.0,244,89,10225,-9999,26,2,0,-9999,1.0,2017Oct20,75.92,7028,7.25,18.32,0,1,0,,0,2017Oct200,2017Oct2020.075.92,10,2017102020.0,0
7029,2017,Oct,20,21.0,244,89,10224,80,26,2,0,-9999,1.0,2017Oct20,75.92,7029,7.25,18.32,0,1,0,,0,2017Oct200,2017Oct2021.075.92,10,2017102021.0,0
7030,2017,Oct,20,22.0,233,100,10223,80,26,2,0,-9999,1.0,2017Oct20,73.94,7030,7.25,18.32,0,1,0,,0,2017Oct200,2017Oct2022.073.94,10,2017102022.0,0
7031,2017,Oct,20,23.0,189,122,10228,0,0,2,0,-9999,1.0,2017Oct20,66.02,7031,7.25,18.32,0,1,0,,0,2017Oct200,2017Oct2023.066.02,10,2017102023.0,0
7032,2017,Oct,21,0.0,172,122,10236,0,0,2,0,-9999,1.0,2017Oct21,62.96,7032,7.26,18.31,0,1,0,,0,2017Oct210,2017Oct210.062.96,10,201710210.0,0
7033,2017,Oct,21,1.0,161,122,10235,0,0,2,0,-9999,1.0,2017Oct21,60.98,7033,7.26,18.31,0,1,0,,0,2017Oct210,2017Oct211.060.98,10,201710211.0,0
7034,2017,Oct,21,2.0,144,117,10240,0,0,0,0,-9999,1.0,2017Oct21,57.92,7034,7.26,18.31,0,1,0,,0,2017Oct210,2017Oct212.057.92,10,201710212.0,0
7035,2017,Oct,21,3.0,139,117,10243,0,0,0,0,-9999,1.0,2017Oct21,57.02,7035,7.26,18.31,0,1,0,,0,2017Oct210,2017Oct213.057.02,10,201710213.0,0
7036,2017,Oct,21,4.0,128,117,10245,0,0,0,0,-9999,1.0,2017Oct21,55.040000000000006,7036,7.26,18.31,0,1,0,,0,2017Oct210,2017Oct214.055.040000000000006,10,201710214.0,0
7037,2017,Oct,21,5.0,117,117,10246,0,0,0,0,-9999,1.0,2017Oct21,53.06,7037,7.26,18.31,0,0,0,,1,2017Oct211,2017Oct215.053.06,10,201710215.0,0
7038,2017,Oct,21,6.0,111,106,10249,0,0,0,0,-9999,1.0,2017Oct21,51.98,7038,7.26,18.31,0,0,0,,1,2017Oct211,2017Oct216.051.98,10,201710216.0,0
7039,2017,Oct,21,7.0,111,111,10245,0,0,0,0,-9999,1.0,2017Oct21,51.98,7039,7.26,18.31,0,0,0,,1,2017Oct211,2017Oct217.051.98,10,201710217.0,0
7040,2017,Oct,21,8.0,106,106,10244,0,0,0,0,-9999,1.0,2017Oct21,51.08,7040,7.26,18.31,0,0,0,,1,2017Oct211,2017Oct218.051.08,10,201710218.0,0
7041,2017,Oct,21,9.0,100,100,10246,0,0,0,0,-9999,1.0,2017Oct21,50.0,7041,7.26,18.31,1,0,0,,1,2017Oct211,2017Oct219.050.0,10,201710219.0,0
7042,2017,Oct,21,10.0,89,89,10252,0,0,0,0,-9999,1.0,2017Oct21,48.02,7042,7.26,18.31,1,0,0,,1,2017Oct211,2017Oct2110.048.02,10,2017102110.0,0
7043,2017,Oct,21,11.0,94,94,10258,0,0,0,0,-9999,1.0,2017Oct21,48.92,7043,7.26,18.31,1,0,0,,1,2017Oct211,2017Oct2111.048.92,10,2017102111.0,0
7044,2017,Oct,21,12.0,89,89,10265,0,0,2,0,-9999,1.0,2017Oct21,48.02,7044,7.26,18.31,1,0,0,,1,2017Oct211,2017Oct2112.048.02,10,2017102112.0,0
7045,2017,Oct,21,13.0,139,128,10273,0,0,2,0,-9999,1.0,2017Oct21,57.02,7045,7.26,18.31,1,1,0,1.0,0,2017Oct210,2017Oct2113.057.02,10,2017102113.0,5
7046,2017,Oct,21,14.0,178,128,10276,-9999,21,2,0,-9999,1.0,2017Oct21,64.03999999999999,7046,7.26,18.31,1,1,0,1.0,0,2017Oct210,2017Oct2114.064.03999999999999,10,2017102114.0,5
7047,2017,Oct,21,15.0,211,117,10275,70,21,4,0,-9999,1.0,2017Oct21,69.98,7047,7.26,18.31,1,1,0,1.0,0,2017Oct210,2017Oct2115.069.98,10,2017102115.0,5
7048,2017,Oct,21,16.0,228,117,10275,130,21,4,0,-9999,1.0,2017Oct21,73.03999999999998,7048,7.26,18.31,1,1,0,1.0,0,2017Oct210,2017Oct2116.073.03999999999998,10,2017102116.0,5
7049,2017,Oct,21,17.0,244,117,10270,-9999,21,-9999,0,-9999,1.0,2017Oct21,75.92,7049,7.26,18.31,1,1,0,1.0,0,2017Oct210,2017Oct2117.075.92,10,2017102117.0,5
7050,2017,Oct,21,18.0,244,94,10263,0,0,6,0,-9999,1.0,2017Oct21,75.92,7050,7.26,18.31,0,1,0,,0,2017Oct210,2017Oct2118.075.92,10,2017102118.0,0
7051,2017,Oct,21,19.0,250,100,10260,140,26,-9999,0,-9999,1.0,2017Oct21,77.0,7051,7.26,18.31,0,1,0,,0,2017Oct210,2017Oct2119.077.0,10,2017102119.0,0
7052,2017,Oct,21,20.0,250,100,10260,0,0,-9999,0,-9999,1.0,2017Oct21,77.0,7052,7.26,18.31,0,1,0,,0,2017Oct210,2017Oct2120.077.0,10,2017102120.0,0
7053,2017,Oct,21,21.0,244,106,10261,150,26,-9999,0,-9999,1.0,2017Oct21,75.92,7053,7.26,18.31,0,1,0,,0,2017Oct210,2017Oct2121.075.92,10,2017102121.0,0
7054,2017,Oct,21,22.0,228,122,10265,140,15,-9999,0,-9999,1.0,2017Oct21,73.03999999999998,7054,7.26,18.31,0,1,0,,0,2017Oct210,2017Oct2122.073.03999999999998,10,2017102122.0,0
7055,2017,Oct,21,23.0,200,133,10269,130,15,-9999,0,-9999,1.0,2017Oct21,68.0,7055,7.26,18.31,0,1,0,,0,2017Oct210,2017Oct2123.068.0,10,2017102123.0,0
7056,2017,Oct,22,0.0,172,139,10272,90,15,8,0,-9999,1.0,2017Oct22,62.96,7056,7.27,18.29,0,1,0,,0,2017Oct220,2017Oct220.062.96,10,201710220.0,0
7057,2017,Oct,22,1.0,167,128,10273,110,15,-9999,0,-9999,1.0,2017Oct22,62.06,7057,7.27,18.29,0,1,0,,0,2017Oct220,2017Oct221.062.06,10,201710221.0,0
7058,2017,Oct,22,2.0,156,128,10274,0,0,-9999,0,-9999,1.0,2017Oct22,60.08,7058,7.27,18.29,0,1,0,,0,2017Oct220,2017Oct222.060.08,10,201710222.0,0
7059,2017,Oct,22,3.0,144,128,10275,0,0,-9999,0,-9999,1.0,2017Oct22,57.92,7059,7.27,18.29,0,1,0,,0,2017Oct220,2017Oct223.057.92,10,201710223.0,0
7060,2017,Oct,22,4.0,156,122,10273,130,26,-9999,0,-9999,1.0,2017Oct22,60.08,7060,7.27,18.29,0,1,0,,0,2017Oct220,2017Oct224.060.08,10,201710224.0,0
7061,2017,Oct,22,5.0,144,122,10273,0,0,-9999,0,-9999,1.0,2017Oct22,57.92,7061,7.27,18.29,0,1,0,,0,2017Oct220,2017Oct225.057.92,10,201710225.0,0
7062,2017,Oct,22,6.0,133,122,10271,0,0,6,0,-9999,1.0,2017Oct22,55.94,7062,7.27,18.29,0,1,0,,0,2017Oct220,2017Oct226.055.94,10,201710226.0,0
7063,2017,Oct,22,7.0,133,122,10271,0,0,-9999,0,-9999,1.0,2017Oct22,55.94,7063,7.27,18.29,0,1,0,,0,2017Oct220,2017Oct227.055.94,10,201710227.0,0
7064,2017,Oct,22,8.0,122,122,10271,0,0,-9999,0,-9999,1.0,2017Oct22,53.96,7064,7.27,18.29,0,0,0,,1,2017Oct221,2017Oct228.053.96,10,201710228.0,0
7065,2017,Oct,22,9.0,117,117,10270,0,0,-9999,0,-9999,1.0,2017Oct22,53.06,7065,7.27,18.29,1,0,0,,1,2017Oct221,2017Oct229.053.06,10,201710229.0,0
7066,2017,Oct,22,10.0,111,111,10273,0,0,-9999,0,-9999,1.0,2017Oct22,51.98,7066,7.27,18.29,1,0,0,,1,2017Oct221,2017Oct2210.051.98,10,2017102210.0,0
7067,2017,Oct,22,11.0,122,122,10277,0,0,-9999,0,-9999,1.0,2017Oct22,53.96,7067,7.27,18.29,1,0,0,,1,2017Oct221,2017Oct2211.053.96,10,2017102211.0,0
7068,2017,Oct,22,12.0,111,111,10281,0,0,6,0,-9999,1.0,2017Oct22,51.98,7068,7.27,18.29,1,0,0,,1,2017Oct221,2017Oct2212.051.98,10,2017102212.0,0
7069,2017,Oct,22,13.0,122,122,10287,0,0,-9999,0,-9999,1.0,2017Oct22,53.96,7069,7.27,18.29,1,0,0,,1,2017Oct221,2017Oct2213.053.96,10,2017102213.0,0
7070,2017,Oct,22,14.0,183,150,10286,-9999,15,-9999,0,-9999,1.0,2017Oct22,64.94,7070,7.27,18.29,1,1,0,1.0,0,2017Oct220,2017Oct2214.064.94,10,2017102214.0,4
7071,2017,Oct,22,15.0,211,150,10285,0,0,4,0,-9999,1.0,2017Oct22,69.98,7071,7.27,18.29,1,1,0,1.0,0,2017Oct220,2017Oct2215.069.98,10,2017102215.0,4
7072,2017,Oct,22,16.0,228,139,10283,150,31,4,0,-9999,1.0,2017Oct22,73.03999999999998,7072,7.27,18.29,1,1,0,1.0,0,2017Oct220,2017Oct2216.073.03999999999998,10,2017102216.0,4
7073,2017,Oct,22,17.0,239,133,10275,140,26,4,0,-9999,1.0,2017Oct22,75.02,7073,7.27,18.29,1,1,0,1.0,0,2017Oct220,2017Oct2217.075.02,10,2017102217.0,4
7074,2017,Oct,22,18.0,244,133,10263,0,0,4,0,-9999,1.0,2017Oct22,75.92,7074,7.27,18.29,0,1,0,,0,2017Oct220,2017Oct2218.075.92,10,2017102218.0,0
7075,2017,Oct,22,19.0,256,128,10257,-9999,21,4,0,-9999,1.0,2017Oct22,78.08000000000001,7075,7.27,18.29,0,1,0,,0,2017Oct220,2017Oct2219.078.08000000000001,10,2017102219.0,0
7076,2017,Oct,22,20.0,256,128,10252,200,26,4,0,-9999,1.0,2017Oct22,78.08000000000001,7076,7.27,18.29,0,1,0,,0,2017Oct220,2017Oct2220.078.08000000000001,10,2017102220.0,0
7077,2017,Oct,22,21.0,250,128,10246,170,31,4,0,-9999,1.0,2017Oct22,77.0,7077,7.27,18.29,0,1,0,,0,2017Oct220,2017Oct2221.077.0,10,2017102221.0,0
7078,2017,Oct,22,22.0,233,139,10248,140,21,4,0,-9999,1.0,2017Oct22,73.94,7078,7.27,18.29,0,1,0,,0,2017Oct220,2017Oct2222.073.94,10,2017102222.0,0
7079,2017,Oct,22,23.0,217,144,10251,-9999,15,-9999,0,-9999,1.0,2017Oct22,71.06,7079,7.27,18.29,0,1,0,,0,2017Oct220,2017Oct2223.071.06,10,2017102223.0,0
7080,2017,Oct,23,0.0,189,150,10254,-9999,26,6,0,-9999,1.0,2017Oct23,66.02,7080,7.28,18.28,0,1,0,,0,2017Oct230,2017Oct230.066.02,10,201710230.0,0
7081,2017,Oct,23,1.0,183,150,10254,90,21,-9999,0,-9999,1.0,2017Oct23,64.94,7081,7.28,18.28,0,1,0,,0,2017Oct230,2017Oct231.064.94,10,201710231.0,0
7082,2017,Oct,23,2.0,189,144,10257,120,21,-9999,0,-9999,1.0,2017Oct23,66.02,7082,7.28,18.28,0,1,0,,0,2017Oct230,2017Oct232.066.02,10,201710232.0,0
7083,2017,Oct,23,3.0,189,156,10253,120,31,-9999,0,-9999,1.0,2017Oct23,66.02,7083,7.28,18.28,0,1,0,,0,2017Oct230,2017Oct233.066.02,10,201710233.0,0
7084,2017,Oct,23,4.0,178,161,10249,120,26,-9999,0,-9999,1.0,2017Oct23,64.03999999999999,7084,7.28,18.28,0,1,0,,0,2017Oct230,2017Oct234.064.03999999999999,10,201710234.0,0
7085,2017,Oct,23,5.0,178,167,10244,120,26,-9999,0,-9999,1.0,2017Oct23,64.03999999999999,7085,7.28,18.28,0,1,0,,0,2017Oct230,2017Oct235.064.03999999999999,10,201710235.0,0
7086,2017,Oct,23,6.0,178,167,10238,120,31,6,0,-9999,1.0,2017Oct23,64.03999999999999,7086,7.28,18.28,0,1,0,,0,2017Oct230,2017Oct236.064.03999999999999,10,201710236.0,0
7087,2017,Oct,23,7.0,172,167,10234,110,21,-9999,0,-9999,1.0,2017Oct23,62.96,7087,7.28,18.28,0,1,0,,0,2017Oct230,2017Oct237.062.96,10,201710237.0,0
7088,2017,Oct,23,8.0,167,161,10228,110,31,4,0,-9999,1.0,2017Oct23,62.06,7088,7.28,18.28,0,1,0,,0,2017Oct230,2017Oct238.062.06,10,201710238.0,0
7089,2017,Oct,23,9.0,172,161,10226,130,36,-9999,0,-9999,1.0,2017Oct23,62.96,7089,7.28,18.28,1,1,0,1.0,0,2017Oct230,2017Oct239.062.96,10,201710239.0,9
7090,2017,Oct,23,10.0,172,161,10220,110,41,-9999,0,-9999,1.0,2017Oct23,62.96,7090,7.28,18.28,1,1,0,1.0,0,2017Oct230,2017Oct2310.062.96,10,2017102310.0,9
7091,2017,Oct,23,11.0,172,161,10219,120,46,-9999,0,-9999,1.0,2017Oct23,62.96,7091,7.28,18.28,1,1,0,1.0,0,2017Oct230,2017Oct2311.062.96,10,2017102311.0,9
7092,2017,Oct,23,12.0,178,167,10216,130,31,8,0,-9999,1.0,2017Oct23,64.03999999999999,7092,7.28,18.28,1,1,0,1.0,0,2017Oct230,2017Oct2312.064.03999999999999,10,2017102312.0,9
7093,2017,Oct,23,13.0,183,172,10213,120,36,-9999,-1,-9999,1.0,2017Oct23,64.94,7093,7.28,18.28,1,1,0,1.0,0,2017Oct230,2017Oct2313.064.94,10,2017102313.0,9
7094,2017,Oct,23,14.0,194,172,10207,110,31,-9999,0,-9999,1.0,2017Oct23,66.92,7094,7.28,18.28,1,1,0,1.0,0,2017Oct230,2017Oct2314.066.92,10,2017102314.0,9
7095,2017,Oct,23,15.0,189,183,10199,130,31,-9999,5,-9999,1.0,2017Oct23,66.02,7095,7.28,18.28,1,1,0,1.0,0,2017Oct230,2017Oct2315.066.02,10,2017102315.0,9
7096,2017,Oct,23,16.0,206,189,10186,130,36,-9999,-1,-9999,1.0,2017Oct23,69.08000000000001,7096,7.28,18.28,1,1,0,1.0,0,2017Oct230,2017Oct2316.069.08000000000001,10,2017102316.0,9
7097,2017,Oct,23,17.0,233,194,10174,160,46,-9999,0,-9999,1.0,2017Oct23,73.94,7097,7.28,18.28,1,1,0,1.0,0,2017Oct230,2017Oct2317.073.94,10,2017102317.0,9
